,State,Channels,Time,Noisy Current
400,Short Close,1,0.04000000000000012,-0.13471938796407895
401,Short Close,1,0.04010000000000012,0.026629851245436764
402,Short Close,1,0.040200000000000125,0.028029594939860986
403,Short Close,1,0.04030000000000013,0.005305428334159312
404,Short Close,1,0.04040000000000013,0.0036861918021686146
405,Short Close,1,0.04050000000000013,0.2845106154084826
406,Short Close,1,0.040600000000000136,0.18938896761132906
407,Short Close,1,0.04070000000000014,0.4324961288798657
408,Short Close,1,0.04080000000000014,0.4071001816945093
409,Short Close,1,0.040900000000000145,0.4077578580628477
410,Short Close,1,0.04100000000000015,0.3196485351198666
411,Short Close,1,0.04110000000000015,0.213325523930922
412,Short Close,1,0.04120000000000015,0.15232906490712195
413,Short Close,1,0.041300000000000156,0.009545420779532104
414,Short Close,1,0.04140000000000016,-0.03142204805094495
415,Short Close,1,0.04150000000000016,-0.046722819024956674
416,Short Close,1,0.041600000000000165,-0.029154489879042372
417,Short Close,1,0.04170000000000017,0.16427099014342567
418,Short Close,1,0.04180000000000017,0.10739998914092169
419,Short Close,1,0.04190000000000017,-0.07018087970858725
420,Short Close,1,0.042000000000000176,0.03884057487940229
421,Short Close,1,0.04210000000000018,-0.15625873225454473
422,Short Close,1,0.04220000000000018,0.17600376924234332
423,Short Close,1,0.042300000000000185,-0.1716722510874466
424,Short Close,1,0.04240000000000019,-0.24453109153053346
425,Short Close,1,0.04250000000000019,-0.1168790977803773
426,Short Close,1,0.04260000000000019,-0.21426020247797803
427,Short Close,1,0.042700000000000196,-0.07650803098308245
428,Short Close,1,0.0428000000000002,-0.23760526029949947
429,Short Close,1,0.0429000000000002,-0.09823201073108159
430,Short Close,1,0.043000000000000205,-0.1747292006070858
431,Short Close,1,0.04310000000000021,-0.18914138021731158
432,Short Close,1,0.04320000000000021,-0.4967532993515642
433,Short Close,1,0.04330000000000021,-0.5597959584609122
434,Short Close,1,0.043400000000000216,-0.5992020849545446
435,Short Close,1,0.04350000000000022,-0.6062367437553905
436,Short Close,1,0.04360000000000022,-0.3470985804548171
437,Short Close,1,0.043700000000000225,-0.3725477207792701
438,Short Close,1,0.04380000000000023,-0.3108011880127727
439,Short Close,1,0.04390000000000023,-0.2567083826274258
440,Short Close,1,0.04400000000000023,-0.24019570975731502
441,Short Close,1,0.044100000000000236,-0.3904143945831454
442,Short Close,1,0.04420000000000024,-0.40465002408273465
443,Short Close,1,0.04430000000000024,-0.20207729566365537
444,Short Close,1,0.044400000000000245,-0.06934877538663975
445,Short Close,1,0.04450000000000025,-0.028324529764641282
446,Short Close,1,0.04460000000000025,0.045569254884828936
447,Short Close,1,0.04470000000000025,-0.17189723153717923
448,Short Close,1,0.044800000000000256,0.0018191535576291273
449,Short Close,1,0.04490000000000026,0.10292846968033087
450,Short Close,1,0.04500000000000026,-0.19533656005433733
451,Short Close,1,0.045100000000000265,-0.34492129406152355
452,Short Close,1,0.04520000000000027,-0.27992543979618534
453,Short Close,1,0.04530000000000027,-0.31310557268405725
454,Short Close,1,0.045400000000000273,0.046234680601408895
455,Short Close,1,0.045500000000000276,0.20989644637727348
456,Short Close,1,0.04560000000000028,0.16405159832006677
457,Short Close,1,0.04570000000000028,-0.13124783200013593
458,Short Close,1,0.045800000000000285,-0.002265441997253259
459,Short Close,1,0.04590000000000029,0.011359370965548177
460,Short Close,1,0.04600000000000029,0.011353178435788702
461,Short Close,1,0.046100000000000294,-0.0015668275337803739
462,Short Close,1,0.046200000000000296,0.21862277263030036
463,Short Close,1,0.0463000000000003,0.03296910956939744
464,Short Close,1,0.0464000000000003,0.09409601580034266
465,Short Close,1,0.046500000000000305,0.07928419948958129
466,Short Close,1,0.04660000000000031,0.17336589848840875
467,Short Close,1,0.04670000000000031,-0.03230492814156674
468,Short Close,1,0.046800000000000314,0.17168533040193412
469,Short Close,1,0.046900000000000316,0.042804261069868454
470,Short Close,1,0.04700000000000032,-0.21746441160838875
471,Short Close,1,0.04710000000000032,0.035706310552683834
472,Short Close,1,0.047200000000000325,0.013807789073574855
473,Short Close,1,0.04730000000000033,0.26469015221924147
474,Short Close,1,0.04740000000000033,0.15053704579297011
475,Short Close,1,0.047500000000000334,0.2754815894266993
476,Short Close,1,0.047600000000000336,0.24448425965474413
477,Short Close,1,0.04770000000000034,-0.0055041654079763525
478,Short Close,1,0.04780000000000034,-0.1777845169575947
479,Short Close,1,0.047900000000000345,0.023455078412303848
480,Short Close,1,0.04800000000000035,-0.10832622524751626
481,Short Close,1,0.04810000000000035,-0.2304654329692819
482,Short Close,1,0.048200000000000354,-0.02267287760218853
483,Short Close,1,0.04830000000000036,-0.12831956522684723
484,Short Close,1,0.04840000000000036,-0.2804634384749781
485,Short Close,1,0.04850000000000036,-0.0807860128321353
486,Short Close,1,0.048600000000000365,-0.23894355168128545
487,Short Close,1,0.04870000000000037,-0.13801132298598665
488,Short Close,1,0.04880000000000037,-0.17797675588412545
489,Short Close,1,0.048900000000000374,-0.09491664027975069
490,Short Close,1,0.04900000000000038,0.16763589596957654
491,Short Close,1,0.04910000000000038,0.07563267670330134
492,Short Close,1,0.04920000000000038,-0.027379565623974922
493,Short Close,1,0.049300000000000385,-0.1498397678852728
494,Short Close,1,0.04940000000000039,-0.07014419102222877
495,Short Close,1,0.04950000000000039,-0.06173058959868069
496,Short Close,1,0.049600000000000394,-0.20077073297109188
497,Short Close,1,0.0497000000000004,0.011901169565139896
498,Short Close,1,0.0498000000000004,-0.23831910095754463
499,Short Close,1,0.0499000000000004,-0.07325527445354169
500,Short Close,1,0.050000000000000405,0.032318391855335
501,Short Close,1,0.05010000000000041,-0.06298942920533862
502,Short Close,1,0.05020000000000041,0.05975624942282409
503,Short Close,1,0.050300000000000414,-0.0935906134624235
504,Short Close,1,0.05040000000000042,0.1288740876237808
505,Short Close,1,0.05050000000000042,0.1667629572762796
506,Short Close,1,0.05060000000000042,0.06858339343668207
507,Short Close,1,0.050700000000000425,0.03157094123750498
508,Short Close,1,0.05080000000000043,0.10757676283215475
509,Short Close,1,0.05090000000000043,-0.22983318237319367
510,Short Close,1,0.051000000000000434,-0.24301614866700336
511,Short Close,1,0.05110000000000044,-0.15004202376504594
512,Short Close,1,0.05120000000000044,0.10279122892424852
513,Short Close,1,0.05130000000000044,0.0483717024326519
514,Short Close,1,0.051400000000000445,0.09946575210091821
515,Short Close,1,0.05150000000000045,0.04122188599837481
516,Short Close,1,0.05160000000000045,0.14554502611527784
517,Short Close,1,0.051700000000000454,-0.13376222350049635
518,Short Close,1,0.05180000000000046,0.2578441607599219
519,Short Close,1,0.05190000000000046,0.07221535934558218
520,Short Close,1,0.05200000000000046,0.0019331160062224517
521,Short Close,1,0.052100000000000465,0.21858943052422156
522,Short Close,1,0.05220000000000047,0.02373755301119987
523,Short Close,1,0.05230000000000047,0.12828606791590935
524,Short Close,1,0.052400000000000474,0.13774843316678825
